x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+1.4600E+00,-560.4E-03,+263.7E-03,+2.4379E+00,-2.6477E+00
+1.4700E+00,-415.9E-03,+1.1387E+00,+1.9125E+00,-2.0715E+00
+1.4800E+00,-447.1E-03,+841.8E-03,+1.0609E+00,-1.1281E+00
+1.4900E+00,-614.7E-03,-234.4E-03,+982.8E-03,-1.0422E+00
+1.5000E+00,-701.4E-03,-701.2E-03,+1.7719E+00,-1.9152E+00
+1.5100E+00,-597.9E-03,+35.2E-03,+2.4047E+00,-2.6125E+00
+1.5200E+00,-438.9E-03,+1.0215E+00,+2.0746E+00,-2.2473E+00
+1.5300E+00,-429.1E-03,+980.5E-03,+1.2113E+00,-1.2941E+00
+1.5400E+00,-582.3E-03,-27.3E-03,+937.9E-03,-989.5E-03
+1.5500E+00,-697.1E-03,-689.5E-03,+1.6039E+00,-1.7297E+00
+1.5600E+00,-626.0E-03,-148.4E-03,+2.3363E+00,-2.5363E+00
+1.5700E+00,-462.7E-03,+880.9E-03,+2.1859E+00,-2.3723E+00
+1.5800E+00,-419.4E-03,+1.0605E+00,+1.3539E+00,-1.4543E+00
+1.5900E+00,-553.0E-03,+158.2E-03,+932.0E-03,-983.6E-03
+1.6000E+00,-686.2E-03,-636.7E-03,+1.4652E+00,-1.5754E+00
+1.6100E+00,-645.2E-03,-287.1E-03,+2.2465E+00,-2.4387E+00
+1.6200E+00,-486.6E-03,+738.3E-03,+2.2543E+00,-2.4465E+00
+1.6300E+00,-418.6E-03,+1.0918E+00,+1.4848E+00,-1.5988E+00
+1.6400E+00,-531.9E-03,+308.6E-03,+957.4E-03,-1.0129E+00
+1.6500E+00,-676.8E-03,-568.4E-03,+1.3676E+00,-1.4680E+00
+1.6600E+00,-663.9E-03,-388.7E-03,+2.1703E+00,-2.3547E+00
+1.6700E+00,-511.6E-03,+607.4E-03,+2.3109E+00,-2.5070E+00
+1.6800E+00,-420.9E-03,+1.1074E+00,+1.6059E+00,-1.7316E+00
+1.6900E+00,-512.7E-03,+445.3E-03,+992.6E-03,-1.0520E+00
+1.7000E+00,-663.5E-03,-490.2E-03,+1.2816E+00,-1.3723E+00
+1.7100E+00,-672.1E-03,-460.9E-03,+2.0824E+00,-2.2570E+00
